precise	kind	title	path	declaration
c:objc(cs)SFSpeechRecognitionResult	swift.class	SFSpeechRecognitionResult	SFSpeechRecognitionResult	class SFSpeechRecognitionResult
c:objc(cs)SFSpeechRecognitionResult(py)bestTranscription	swift.property	bestTranscription	SFSpeechRecognitionResult.bestTranscription	@NSCopying var bestTranscription: SFTranscription { get }
c:objc(cs)SFSpeechRecognitionResult(py)final	swift.property	isFinal	SFSpeechRecognitionResult.isFinal	var isFinal: Bool { get }
c:objc(cs)SFSpeechRecognitionResult(py)speechRecognitionMetadata	swift.property	speechRecognitionMetadata	SFSpeechRecognitionResult.speechRecognitionMetadata	var speechRecognitionMetadata: SFSpeechRecognitionMetadata? { get }
c:objc(cs)SFSpeechRecognitionResult(py)transcriptions	swift.property	transcriptions	SFSpeechRecognitionResult.transcriptions	var transcriptions: [SFTranscription] { get }
c:objc(cs)SFSpeechRecognitionTask	swift.class	SFSpeechRecognitionTask	SFSpeechRecognitionTask	class SFSpeechRecognitionTask
c:objc(cs)SFSpeechRecognitionTask(im)cancel	swift.method	cancel()	SFSpeechRecognitionTask.cancel()	func cancel()
c:objc(cs)SFSpeechRecognitionTask(im)finish	swift.method	finish()	SFSpeechRecognitionTask.finish()	func finish()
c:objc(cs)SFSpeechRecognitionTask(py)cancelled	swift.property	isCancelled	SFSpeechRecognitionTask.isCancelled	var isCancelled: Bool { get }
c:objc(cs)SFSpeechRecognitionTask(py)error	swift.property	error	SFSpeechRecognitionTask.error	var error: (any Error)? { get }
c:objc(cs)SFSpeechRecognitionTask(py)finishing	swift.property	isFinishing	SFSpeechRecognitionTask.isFinishing	var isFinishing: Bool { get }
c:objc(cs)SFSpeechRecognitionTask(py)state	swift.property	state	SFSpeechRecognitionTask.state	var state: SFSpeechRecognitionTaskState { get }
c:objc(cs)SFSpeechRecognizer	swift.class	SFSpeechRecognizer	SFSpeechRecognizer	class SFSpeechRecognizer
c:objc(cs)SFSpeechRecognizer(cm)authorizationStatus	swift.type.method	authorizationStatus()	SFSpeechRecognizer.authorizationStatus()	class func authorizationStatus() -> SFSpeechRecognizerAuthorizationStatus
c:objc(cs)SFSpeechRecognizer(cm)requestAuthorization:	swift.type.method	requestAuthorization(_:)	SFSpeechRecognizer.requestAuthorization(_:)	class func requestAuthorization(_ handler: @escaping (SFSpeechRecognizerAuthorizationStatus) -> Void)
c:objc(cs)SFSpeechRecognizer(cm)supportedLocales	swift.type.method	supportedLocales()	SFSpeechRecognizer.supportedLocales()	class func supportedLocales() -> Set<Locale>
c:objc(cs)SFSpeechRecognizer(im)init	swift.init	init()	SFSpeechRecognizer.init()	convenience init?()
c:objc(cs)SFSpeechRecognizer(im)initWithLocale:	swift.init	init(locale:)	SFSpeechRecognizer.init(locale:)	init?(locale: Locale)
c:objc(cs)SFSpeechRecognizer(im)recognitionTaskWithRequest:delegate:	swift.method	recognitionTask(with:delegate:)	SFSpeechRecognizer.recognitionTask(with:delegate:)	func recognitionTask(with request: SFSpeechRecognitionRequest, delegate: any SFSpeechRecognitionTaskDelegate) -> SFSpeechRecognitionTask
c:objc(cs)SFSpeechRecognizer(im)recognitionTaskWithRequest:resultHandler:	swift.method	recognitionTask(with:resultHandler:)	SFSpeechRecognizer.recognitionTask(with:resultHandler:)	func recognitionTask(with request: SFSpeechRecognitionRequest, resultHandler: @escaping (SFSpeechRecognitionResult?, (any Error)?) -> Void) -> SFSpeechRecognitionTask
c:objc(cs)SFSpeechRecognizer(py)available	swift.property	isAvailable	SFSpeechRecognizer.isAvailable	var isAvailable: Bool { get }
c:objc(cs)SFSpeechRecognizer(py)defaultTaskHint	swift.property	defaultTaskHint	SFSpeechRecognizer.defaultTaskHint	var defaultTaskHint: SFSpeechRecognitionTaskHint { get set }
c:objc(cs)SFSpeechRecognizer(py)delegate	swift.property	delegate	SFSpeechRecognizer.delegate	weak var delegate: (any SFSpeechRecognizerDelegate)? { get set }
c:objc(cs)SFSpeechRecognizer(py)locale	swift.property	locale	SFSpeechRecognizer.locale	var locale: Locale { get }
c:objc(cs)SFSpeechRecognizer(py)queue	swift.property	queue	SFSpeechRecognizer.queue	var queue: OperationQueue { get set }
c:objc(cs)SFSpeechRecognizer(py)supportsOnDeviceRecognition	swift.property	supportsOnDeviceRecognition	SFSpeechRecognizer.supportsOnDeviceRecognition	var supportsOnDeviceRecognition: Bool { get set }
c:objc(cs)SFSpeechURLRecognitionRequest	swift.class	SFSpeechURLRecognitionRequest	SFSpeechURLRecognitionRequest	class SFSpeechURLRecognitionRequest
c:objc(cs)SFSpeechURLRecognitionRequest(im)initWithURL:	swift.init	init(url:)	SFSpeechURLRecognitionRequest.init(url:)	init(url URL: URL)
c:objc(cs)SFSpeechURLRecognitionRequest(im)initWithURL:::SYNTHESIZED::c:objc(cs)SFSpeechURLRecognitionRequest	swift.init	init(URL:)	SFSpeechURLRecognitionRequest.init(URL:)	init(URL: URL)
c:objc(cs)SFSpeechURLRecognitionRequest(py)URL	swift.property	url	SFSpeechURLRecognitionRequest.url	var url: URL { get }
c:objc(cs)SFTranscription	swift.class	SFTranscription	SFTranscription	class SFTranscription
c:objc(cs)SFTranscription(py)averagePauseDuration	swift.property	averagePauseDuration	SFTranscription.averagePauseDuration	var averagePauseDuration: TimeInterval { get }
c:objc(cs)SFTranscription(py)formattedString	swift.property	formattedString	SFTranscription.formattedString	var formattedString: String { get }
c:objc(cs)SFTranscription(py)segments	swift.property	segments	SFTranscription.segments	var segments: [SFTranscriptionSegment] { get }
c:objc(cs)SFTranscription(py)speakingRate	swift.property	speakingRate	SFTranscription.speakingRate	var speakingRate: Double { get }
c:objc(cs)SFTranscriptionSegment	swift.class	SFTranscriptionSegment	SFTranscriptionSegment	class SFTranscriptionSegment
c:objc(cs)SFTranscriptionSegment(py)alternativeSubstrings	swift.property	alternativeSubstrings	SFTranscriptionSegment.alternativeSubstrings	var alternativeSubstrings: [String] { get }
c:objc(cs)SFTranscriptionSegment(py)confidence	swift.property	confidence	SFTranscriptionSegment.confidence	var confidence: Float { get }
