precise	kind	title	path	declaration
s:6CarKey0aB20RemoteControlSessionC7perform_20continuationStrategyAA0C38KeylessEntryConfigurableEnduringActionV0L16ExecutionRequestCAG_AC012ContinuationH0OtKF	swift.method	perform(_:continuationStrategy:)	CarKeyRemoteControlSession.perform(_:continuationStrategy:)	func perform(_ enduringAction: RemoteKeylessEntryConfigurableEnduringAction, continuationStrategy: CarKeyRemoteControlSession.ContinuationStrategy) throws -> RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest
s:6CarKey0aB20RemoteControlSessionC7performyAA0C18KeylessEntryActionV16ExecutionRequestCAFKF	swift.method	perform(_:)	CarKeyRemoteControlSession.perform(_:)	func perform(_ action: RemoteKeylessEntryAction) throws -> RemoteKeylessEntryAction.ExecutionRequest
s:6CarKey0aB20RemoteControlSessionC7performyAA0C26KeylessEntryEnduringActionV0I16ExecutionRequestCAFKF	swift.method	perform(_:)	CarKeyRemoteControlSession.perform(_:)	func perform(_ enduringAction: RemoteKeylessEntryEnduringAction) throws -> RemoteKeylessEntryEnduringAction.EnduringExecutionRequest
s:6CarKey0aB28RemoteControlSessionDelegateP	swift.protocol	CarKeyRemoteControlSessionDelegate	CarKeyRemoteControlSessionDelegate	protocol CarKeyRemoteControlSessionDelegate
s:6CarKey0aB28RemoteControlSessionDelegateP06remotedE0_09didCreateB010forVehicleyAA0abcdE0C_S2StF	swift.method	remoteControlSession(_:didCreateKey:forVehicle:)	CarKeyRemoteControlSessionDelegate.remoteControlSession(_:didCreateKey:forVehicle:)	func remoteControlSession(_ session: CarKeyRemoteControlSession, didCreateKey keyID: String, forVehicle vehicleID: String)
s:6CarKey0aB28RemoteControlSessionDelegateP06remotedE0_22didInvalidateWithErroryAA0abcdE0C_AA0abK4CodeOtF	swift.method	remoteControlSession(_:didInvalidateWithError:)	CarKeyRemoteControlSessionDelegate.remoteControlSession(_:didInvalidateWithError:)	func remoteControlSession(_ session: CarKeyRemoteControlSession, didInvalidateWithError: CarKeyErrorCode)
s:6CarKey0aB28RemoteControlSessionDelegateP06remotedE0_22vehicleDidUpdateReportyAA0abcdE0C_AA07VehicleK0VtF	swift.method	remoteControlSession(_:vehicleDidUpdateReport:)	CarKeyRemoteControlSessionDelegate.remoteControlSession(_:vehicleDidUpdateReport:)	func remoteControlSession(_ session: CarKeyRemoteControlSession, vehicleDidUpdateReport: VehicleReport)
s:6CarKey0aB28RemoteControlSessionDelegateP06remotedE0_25didReceivePassthroughData11fromVehicleyAA0abcdE0C_10Foundation0K0VSStF	swift.method	remoteControlSession(_:didReceivePassthroughData:fromVehicle:)	CarKeyRemoteControlSessionDelegate.remoteControlSession(_:didReceivePassthroughData:fromVehicle:)	func remoteControlSession(_ session: CarKeyRemoteControlSession, didReceivePassthroughData: Data, fromVehicle vehicleID: String)
s:6CarKey0aB28RemoteControlSessionDelegatePAAE06remotedE0_09didCreateB010forVehicleyAA0abcdE0C_S2StF	swift.method	remoteControlSession(_:didCreateKey:forVehicle:)	CarKeyRemoteControlSessionDelegate.remoteControlSession(_:didCreateKey:forVehicle:)	func remoteControlSession(_ session: CarKeyRemoteControlSession, didCreateKey keyID: String, forVehicle vehicleID: String)
s:6CarKey0aB9ErrorCodeO	swift.enum	CarKeyErrorCode	CarKeyErrorCode	enum CarKeyErrorCode
s:6CarKey0aB9ErrorCodeO14MessageTooLongyA2CmF	swift.enum.case	CarKeyErrorCode.MessageTooLong	CarKeyErrorCode.MessageTooLong	case MessageTooLong
s:6CarKey0aB9ErrorCodeO15FunctionUnknownyA2CmF	swift.enum.case	CarKeyErrorCode.FunctionUnknown	CarKeyErrorCode.FunctionUnknown	case FunctionUnknown
s:6CarKey0aB9ErrorCodeO15RequestTimedOutyA2CmF	swift.enum.case	CarKeyErrorCode.RequestTimedOut	CarKeyErrorCode.RequestTimedOut	case RequestTimedOut
s:6CarKey0aB9ErrorCodeO15VehicleNotFoundyA2CmF	swift.enum.case	CarKeyErrorCode.VehicleNotFound	CarKeyErrorCode.VehicleNotFound	case VehicleNotFound
s:6CarKey0aB9ErrorCodeO16SessionNotActiveyA2CmF	swift.enum.case	CarKeyErrorCode.SessionNotActive	CarKeyErrorCode.SessionNotActive	case SessionNotActive
s:6CarKey0aB9ErrorCodeO17SecurityViolationyA2CmF	swift.enum.case	CarKeyErrorCode.SecurityViolation	CarKeyErrorCode.SecurityViolation	case SecurityViolation
s:6CarKey0aB9ErrorCodeO18ClientInBackgroundyA2CmF	swift.enum.case	CarKeyErrorCode.ClientInBackground	CarKeyErrorCode.ClientInBackground	case ClientInBackground
s:6CarKey0aB9ErrorCodeO19FeatureNotSupportedyA2CmF	swift.enum.case	CarKeyErrorCode.FeatureNotSupported	CarKeyErrorCode.FeatureNotSupported	case FeatureNotSupported
s:6CarKey0aB9ErrorCodeO19VehicleNotConnectedyA2CmF	swift.enum.case	CarKeyErrorCode.VehicleNotConnected	CarKeyErrorCode.VehicleNotConnected	case VehicleNotConnected
s:6CarKey0aB9ErrorCodeO20RequestNotInProgressyA2CmF	swift.enum.case	CarKeyErrorCode.RequestNotInProgress	CarKeyErrorCode.RequestNotInProgress	case RequestNotInProgress
s:6CarKey0aB9ErrorCodeO24AnotherRequestInProgressyA2CmF	swift.enum.case	CarKeyErrorCode.AnotherRequestInProgress	CarKeyErrorCode.AnotherRequestInProgress	case AnotherRequestInProgress
s:6CarKey0aB9ErrorCodeO2eeoiySbAC_ACtFZ	swift.func.op	==(_:_:)	CarKeyErrorCode.==(_:_:)	static func == (a: CarKeyErrorCode, b: CarKeyErrorCode) -> Bool
s:6CarKey0aB9ErrorCodeO31EnduringRequestUsingEventMethodyA2CmF	swift.enum.case	CarKeyErrorCode.EnduringRequestUsingEventMethod	CarKeyErrorCode.EnduringRequestUsingEventMethod	case EnduringRequestUsingEventMethod
