precise	kind	title	path	declaration
c:objc(cs)GKGoal(cm)goalToAvoidObstacles:maxPredictionTime:	swift.init	init(toAvoid:maxPredictionTime:)	GKGoal.init(toAvoid:maxPredictionTime:)	convenience init(toAvoid obstacles: [GKObstacle], maxPredictionTime: TimeInterval)
c:objc(cs)GKGoal(cm)goalToAvoidObstacles:maxPredictionTime:::SYNTHESIZED::c:objc(cs)GKGoal	swift.init	init(toAvoidObstacles:maxPredictionTime:)	GKGoal.init(toAvoidObstacles:maxPredictionTime:)	convenience init(toAvoidObstacles obstacles: [GKObstacle], maxPredictionTime: TimeInterval)
c:objc(cs)GKGoal(cm)goalToCohereWithAgents:maxDistance:maxAngle:	swift.init	init(toCohereWith:maxDistance:maxAngle:)	GKGoal.init(toCohereWith:maxDistance:maxAngle:)	convenience init(toCohereWith agents: [GKAgent], maxDistance: Float, maxAngle: Float)
c:objc(cs)GKGoal(cm)goalToCohereWithAgents:maxDistance:maxAngle:::SYNTHESIZED::c:objc(cs)GKGoal	swift.init	init(toCohereWithAgents:maxDistance:maxAngle:)	GKGoal.init(toCohereWithAgents:maxDistance:maxAngle:)	convenience init(toCohereWithAgents agents: [GKAgent], maxDistance: Float, maxAngle: Float)
c:objc(cs)GKGoal(cm)goalToFleeAgent:	swift.init	init(toFleeAgent:)	GKGoal.init(toFleeAgent:)	convenience init(toFleeAgent agent: GKAgent)
c:objc(cs)GKGoal(cm)goalToFollowPath:maxPredictionTime:forward:	swift.init	init(toFollow:maxPredictionTime:forward:)	GKGoal.init(toFollow:maxPredictionTime:forward:)	convenience init(toFollow path: GKPath, maxPredictionTime: TimeInterval, forward: Bool)
c:objc(cs)GKGoal(cm)goalToFollowPath:maxPredictionTime:forward:::SYNTHESIZED::c:objc(cs)GKGoal	swift.init	init(toFollowPath:maxPredictionTime:forward:)	GKGoal.init(toFollowPath:maxPredictionTime:forward:)	convenience init(toFollowPath path: GKPath, maxPredictionTime: TimeInterval, forward: Bool)
c:objc(cs)GKGoal(cm)goalToInterceptAgent:maxPredictionTime:	swift.init	init(toInterceptAgent:maxPredictionTime:)	GKGoal.init(toInterceptAgent:maxPredictionTime:)	convenience init(toInterceptAgent target: GKAgent, maxPredictionTime: TimeInterval)
c:objc(cs)GKGoal(cm)goalToReachTargetSpeed:	swift.init	init(toReachTargetSpeed:)	GKGoal.init(toReachTargetSpeed:)	convenience init(toReachTargetSpeed targetSpeed: Float)
c:objc(cs)GKGoal(cm)goalToSeekAgent:	swift.init	init(toSeekAgent:)	GKGoal.init(toSeekAgent:)	convenience init(toSeekAgent agent: GKAgent)
