precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)GKNotificationBanner(cm)showBannerWithTitle:message:completionHandler:	969dd9e2b074250e47cfe233ba6a1e80f148e405c13b1565286bab4c3cfc0463	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.type.method	show(withTitle:message:completionHandler:)	GKNotificationBanner.show(withTitle:message:completionHandler:)	class func show(withTitle title: String?, message: String?, completionHandler: (() -> Void)? = nil)
c:objc(cs)GKNotificationBanner(cm)showBannerWithTitle:message:duration:completionHandler:	8ef40c36ad044a09b63cf7fe3282e3fa1c41523e1ce211b5459abe3fec87530b	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.type.method	show(withTitle:message:duration:)	GKNotificationBanner.show(withTitle:message:duration:)	class func show(withTitle title: String?, message: String?, duration: TimeInterval) async
c:objc(cs)GKNotificationBanner(cm)showBannerWithTitle:message:duration:completionHandler:	b64a88582aa670fa6f4e744e491fbb098d5daf19d22639bfcc7527dcec40d314	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.type.method	show(withTitle:message:duration:completionHandler:)	GKNotificationBanner.show(withTitle:message:duration:completionHandler:)	class func show(withTitle title: String?, message: String?, duration: TimeInterval, completionHandler: (() -> Void)? = nil)
c:objc(cs)GKPlayer(im)loadPhotoForSize:withCompletionHandler:	937e2818f0f5bcac243d73ea5f4ff5d460913f5e3d9ca7d70955e8480384a77d	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadPhoto(for:)	GKPlayer.loadPhoto(for:)	func loadPhoto(for size: GKPlayer.PhotoSize) async throws -> UIImage
c:objc(cs)GKPlayer(im)loadPhotoForSize:withCompletionHandler:	bea8711041d30ae03ba02ebd09cf8d9597035c23670c617b94d49327d7ff9995	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadPhoto(for:withCompletionHandler:)	GKPlayer.loadPhoto(for:withCompletionHandler:)	func loadPhoto(for size: GKPlayer.PhotoSize, withCompletionHandler completionHandler: ((UIImage?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKSavedGame(im)loadDataWithCompletionHandler:	6d770d506c0f0f473a6c603ebb0962f02c39f92e63de19e0ec96c547a76d1982	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadData(completionHandler:)	GKSavedGame.loadData(completionHandler:)	func loadData(completionHandler handler: ((Data?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKSavedGame(im)loadDataWithCompletionHandler:	e3837d7deeee2bbe9a549c6439ef9638736e66f607d0730565d0a71cbf60fce9	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadData()	GKSavedGame.loadData()	func loadData() async throws -> Data
c:objc(cs)GKScore(cm)reportLeaderboardScores:withEligibleChallenges:withCompletionHandler:	e25d6e534c1f9aa905b9989f72eab04daf5d09f4971d807a9c4a237b3ce13a70	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.type.method	report(_:withEligibleChallenges:)	GKScore.report(_:withEligibleChallenges:)	class func report(_ scores: [GKLeaderboardScore], withEligibleChallenges challenges: [GKChallenge]) async throws
c:objc(cs)GKScore(cm)reportLeaderboardScores:withEligibleChallenges:withCompletionHandler:	bbdd8e8bec0b755dff1b485f8a8ee6bbf0716b510e51c453dfa9ca860e09de09	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.type.method	report(_:withEligibleChallenges:withCompletionHandler:)	GKScore.report(_:withEligibleChallenges:withCompletionHandler:)	class func report(_ scores: [GKLeaderboardScore], withEligibleChallenges challenges: [GKChallenge], withCompletionHandler completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKScore(cm)reportScores:withCompletionHandler:	2fcb394d3017cc561fe0c0184c805e379f99b4689fc1d1eb08128dfc19738183	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.type.method	report(_:)	GKScore.report(_:)	class func report(_ scores: [GKScore]) async throws
c:objc(cs)GKScore(cm)reportScores:withCompletionHandler:	a5751bae23f8135ace5b125db098f9d5f77cf4724e1d2ee7468927660a01f73b	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.type.method	report(_:withCompletionHandler:)	GKScore.report(_:withCompletionHandler:)	class func report(_ scores: [GKScore], withCompletionHandler completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKScore(cm)reportScores:withEligibleChallenges:withCompletionHandler:	27b4aa0d7c05c01d6e888a495d0055119f57da1cc1cb73602281f71fd7c152d1	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.type.method	report(_:withEligibleChallenges:)	GKScore.report(_:withEligibleChallenges:)	class func report(_ scores: [GKScore], withEligibleChallenges challenges: [GKChallenge]) async throws
c:objc(cs)GKScore(cm)reportScores:withEligibleChallenges:withCompletionHandler:	bcde8c032bf8c1990d7286194799f7e5aa65ed0fbee53d629a2087917ac50b9a	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.type.method	report(_:withEligibleChallenges:withCompletionHandler:)	GKScore.report(_:withEligibleChallenges:withCompletionHandler:)	class func report(_ scores: [GKScore], withEligibleChallenges challenges: [GKChallenge], withCompletionHandler completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedExchange(im)cancelWithLocalizableMessageKey:arguments:completionHandler:	7a94fbc9ea431bcc0fad02b6ce4246edd7e3659e3e50d04fcab7955a42a4abd0	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	cancel(withLocalizableMessageKey:arguments:)	GKTurnBasedExchange.cancel(withLocalizableMessageKey:arguments:)	func cancel(withLocalizableMessageKey key: String, arguments: [String]) async throws
c:objc(cs)GKTurnBasedExchange(im)cancelWithLocalizableMessageKey:arguments:completionHandler:	b70757e3a294fe89266400d750d8317536354c48e8cf17b0937906956dca4079	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	cancel(withLocalizableMessageKey:arguments:completionHandler:)	GKTurnBasedExchange.cancel(withLocalizableMessageKey:arguments:completionHandler:)	func cancel(withLocalizableMessageKey key: String, arguments: [String], completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedExchange(im)replyWithLocalizableMessageKey:arguments:data:completionHandler:	c36c70c502bddcba5e79b7f6aeab455519187d328237272945291863e1ec9768	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	reply(withLocalizableMessageKey:arguments:data:)	GKTurnBasedExchange.reply(withLocalizableMessageKey:arguments:data:)	func reply(withLocalizableMessageKey key: String, arguments: [String], data: Data) async throws
c:objc(cs)GKTurnBasedExchange(im)replyWithLocalizableMessageKey:arguments:data:completionHandler:	6b727c5d3ccf36474747f722d1cdb2b3a076d2caf28f3d9ec648e09f6b6a6569	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	reply(withLocalizableMessageKey:arguments:data:completionHandler:)	GKTurnBasedExchange.reply(withLocalizableMessageKey:arguments:data:completionHandler:)	func reply(withLocalizableMessageKey key: String, arguments: [String], data: Data, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(cm)findMatchForRequest:withCompletionHandler:	3ddd3d52d174fb96b3acbbc08f7a54904a2df4dd0e96f6a7c82f8123cb1c2076	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.type.method	find(for:)	GKTurnBasedMatch.find(for:)	class func find(for request: GKMatchRequest) async throws -> GKTurnBasedMatch
c:objc(cs)GKTurnBasedMatch(cm)findMatchForRequest:withCompletionHandler:	54d9a9682162056fd64ed472e577b78dd8ffa01fbe83a669438c1ae7ffb3ab20	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.type.method	find(for:withCompletionHandler:)	GKTurnBasedMatch.find(for:withCompletionHandler:)	class func find(for request: GKMatchRequest, withCompletionHandler completionHandler: @escaping (GKTurnBasedMatch?, (any Error)?) -> Void)
c:objc(cs)GKTurnBasedMatch(cm)loadMatchWithID:withCompletionHandler:	116c8bddd56b148127ba89d6fab0f159729d197faf785b7aae9258226291621a	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.type.method	load(withID:)	GKTurnBasedMatch.load(withID:)	class func load(withID matchID: String) async throws -> GKTurnBasedMatch
c:objc(cs)GKTurnBasedMatch(cm)loadMatchWithID:withCompletionHandler:	e31bb6085b92afcc8b84d20eca443d76f7f35bab786a64dc24bc08fedbded227	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.type.method	load(withID:withCompletionHandler:)	GKTurnBasedMatch.load(withID:withCompletionHandler:)	class func load(withID matchID: String, withCompletionHandler completionHandler: ((GKTurnBasedMatch?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(cm)loadMatchesWithCompletionHandler:	84889523c84508caeadd7ec3734010534620ff7aa682fb84e18b7ac6bb320098	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.type.method	loadMatches(completionHandler:)	GKTurnBasedMatch.loadMatches(completionHandler:)	class func loadMatches(completionHandler: (([GKTurnBasedMatch]?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(cm)loadMatchesWithCompletionHandler:	53d5a9b54195054f2423204b4b5cdb1baf9b1ba8d9453033ba2732c5d2b96a5c	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.type.method	loadMatches()	GKTurnBasedMatch.loadMatches()	class func loadMatches() async throws -> [GKTurnBasedMatch]
c:objc(cs)GKTurnBasedMatch(im)acceptInviteWithCompletionHandler:	d2be9443a1db5d760fd28bdf5e4860b7e93e586b4f36c78951df97dafb688d1a	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	acceptInvite(completionHandler:)	GKTurnBasedMatch.acceptInvite(completionHandler:)	func acceptInvite(completionHandler: ((GKTurnBasedMatch?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)acceptInviteWithCompletionHandler:	125568903214c52d8431f3d6eb173eb87d2489bac981717e6b0932051ac3e4b5	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	acceptInvite()	GKTurnBasedMatch.acceptInvite()	func acceptInvite() async throws -> GKTurnBasedMatch
c:objc(cs)GKTurnBasedMatch(im)declineInviteWithCompletionHandler:	3edf8ddfd9e051e2e8564834e32252cb435bb3593aba0aaaf0ba66283967ccf0	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	declineInvite(completionHandler:)	GKTurnBasedMatch.declineInvite(completionHandler:)	func declineInvite(completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)declineInviteWithCompletionHandler:	54c6d2cb21ec03ba412ae1d8b1e874734d15e33b96d59f9d0fa199dd01ae86ab	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	declineInvite()	GKTurnBasedMatch.declineInvite()	func declineInvite() async throws
c:objc(cs)GKTurnBasedMatch(im)endMatchInTurnWithMatchData:completionHandler:	bcbdac92d1a88b82a05396b4361770427e77c4680deb5f4833ba1dd1965b60af	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	endMatchInTurn(withMatch:)	GKTurnBasedMatch.endMatchInTurn(withMatch:)	func endMatchInTurn(withMatch matchData: Data) async throws
c:objc(cs)GKTurnBasedMatch(im)endMatchInTurnWithMatchData:completionHandler:	49df5184226c32ce62f7aa4277c50c95e5b8e31e2154b614e55640ec3e3768e3	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	endMatchInTurn(withMatch:completionHandler:)	GKTurnBasedMatch.endMatchInTurn(withMatch:completionHandler:)	func endMatchInTurn(withMatch matchData: Data, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)endMatchInTurnWithMatchData:leaderboardScores:achievements:completionHandler:	39969080d687ce988e87fec03e05dbb548cd569500cec794e35d85320e59d345	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	endMatchInTurn(withMatch:leaderboardScores:achievements:)	GKTurnBasedMatch.endMatchInTurn(withMatch:leaderboardScores:achievements:)	func endMatchInTurn(withMatch matchData: Data, leaderboardScores scores: [GKLeaderboardScore], achievements: [Any]) async throws
c:objc(cs)GKTurnBasedMatch(im)endMatchInTurnWithMatchData:leaderboardScores:achievements:completionHandler:	e9ac0cf3efc02d3174c77d7dfad960e802fde4049f330559ebe40514b69b7722	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	endMatchInTurn(withMatch:leaderboardScores:achievements:completionHandler:)	GKTurnBasedMatch.endMatchInTurn(withMatch:leaderboardScores:achievements:completionHandler:)	func endMatchInTurn(withMatch matchData: Data, leaderboardScores scores: [GKLeaderboardScore], achievements: [Any], completionHandler: @escaping ((any Error)?) -> Void)
c:objc(cs)GKTurnBasedMatch(im)endMatchInTurnWithMatchData:scores:achievements:completionHandler:	4f6635925166da814c9b83dfb1c930705adc7f83d39c7451e0fbdc1a403d9e17	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	endMatchInTurn(withMatch:scores:achievements:)	GKTurnBasedMatch.endMatchInTurn(withMatch:scores:achievements:)	func endMatchInTurn(withMatch matchData: Data, scores: [GKScore]?, achievements: [GKAchievement]?) async throws
c:objc(cs)GKTurnBasedMatch(im)endMatchInTurnWithMatchData:scores:achievements:completionHandler:	47403a91ca7d0d6a19aa55a3f32c38cf948d2dba86709c228cf7fee884a5baae	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	endMatchInTurn(withMatch:scores:achievements:completionHandler:)	GKTurnBasedMatch.endMatchInTurn(withMatch:scores:achievements:completionHandler:)	func endMatchInTurn(withMatch matchData: Data, scores: [GKScore]?, achievements: [GKAchievement]?, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)endTurnWithNextParticipants:turnTimeout:matchData:completionHandler:	8f5d875d192b9413d46e8a4c1fa53d4d8a6fac600155109217727a85978e523f	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	endTurn(withNextParticipants:turnTimeout:match:)	GKTurnBasedMatch.endTurn(withNextParticipants:turnTimeout:match:)	func endTurn(withNextParticipants nextParticipants: [GKTurnBasedParticipant], turnTimeout timeout: TimeInterval, match matchData: Data) async throws
c:objc(cs)GKTurnBasedMatch(im)endTurnWithNextParticipants:turnTimeout:matchData:completionHandler:	68879836d4294d6d89f72771c6dea708302a0ff09f5b9c369e852c46a860159d	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	endTurn(withNextParticipants:turnTimeout:match:completionHandler:)	GKTurnBasedMatch.endTurn(withNextParticipants:turnTimeout:match:completionHandler:)	func endTurn(withNextParticipants nextParticipants: [GKTurnBasedParticipant], turnTimeout timeout: TimeInterval, match matchData: Data, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)loadMatchDataWithCompletionHandler:	f16c6573f25d5534a402e6460047dc1bc253060ec5a3261ab9457a791910c78c	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadMatchData(completionHandler:)	GKTurnBasedMatch.loadMatchData(completionHandler:)	func loadMatchData(completionHandler: ((Data?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)loadMatchDataWithCompletionHandler:	960745a43cf2214a6553650f4f4dfacd34f38e88c881494c08b29cb5c55b5ef8	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadMatchData()	GKTurnBasedMatch.loadMatchData()	func loadMatchData() async throws -> Data?
c:objc(cs)GKTurnBasedMatch(im)participantQuitInTurnWithOutcome:nextParticipants:turnTimeout:matchData:completionHandler:	4ad3280491c44fb1f24b88f83b147da7371b32b01342dfcf42888dc44a878ab8	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	participantQuitInTurn(with:nextParticipants:turnTimeout:match:)	GKTurnBasedMatch.participantQuitInTurn(with:nextParticipants:turnTimeout:match:)	func participantQuitInTurn(with matchOutcome: GKTurnBasedMatch.Outcome, nextParticipants: [GKTurnBasedParticipant], turnTimeout timeout: TimeInterval, match matchData: Data) async throws
c:objc(cs)GKTurnBasedMatch(im)participantQuitInTurnWithOutcome:nextParticipants:turnTimeout:matchData:completionHandler:	b071af690dbc9f1788b483291c86c0481d745d0058875c201ba74e76e44fd110	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	participantQuitInTurn(with:nextParticipants:turnTimeout:match:completionHandler:)	GKTurnBasedMatch.participantQuitInTurn(with:nextParticipants:turnTimeout:match:completionHandler:)	func participantQuitInTurn(with matchOutcome: GKTurnBasedMatch.Outcome, nextParticipants: [GKTurnBasedParticipant], turnTimeout timeout: TimeInterval, match matchData: Data, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)participantQuitOutOfTurnWithOutcome:withCompletionHandler:	d52307c1b8c3969399544c766d5139a7ed81a699e6de5cbc00c7db0cef977255	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	participantQuitOutOfTurn(with:)	GKTurnBasedMatch.participantQuitOutOfTurn(with:)	func participantQuitOutOfTurn(with matchOutcome: GKTurnBasedMatch.Outcome) async throws
c:objc(cs)GKTurnBasedMatch(im)participantQuitOutOfTurnWithOutcome:withCompletionHandler:	7a02e955329d5aea8eb0cf10472df554a46068aee009940792f38f534f4fcf1a	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	participantQuitOutOfTurn(with:withCompletionHandler:)	GKTurnBasedMatch.participantQuitOutOfTurn(with:withCompletionHandler:)	func participantQuitOutOfTurn(with matchOutcome: GKTurnBasedMatch.Outcome, withCompletionHandler completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)rematchWithCompletionHandler:	83a9838096838a7de58cf6f80ea50c0f2aaeffa44e6dc40a88e1c51f2323b278	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	rematch(completionHandler:)	GKTurnBasedMatch.rematch(completionHandler:)	func rematch(completionHandler: ((GKTurnBasedMatch?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)rematchWithCompletionHandler:	ce3ce546b15c2f4c50707a117b00a2fdb9ccbb40c2094a8e4f7dd849724192b3	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	rematch()	GKTurnBasedMatch.rematch()	func rematch() async throws -> GKTurnBasedMatch
c:objc(cs)GKTurnBasedMatch(im)removeWithCompletionHandler:	ba7c989b2bfe173e8844d3f131d6cfd239ed8918c1f75ece355375c0d23ae333	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	remove(completionHandler:)	GKTurnBasedMatch.remove(completionHandler:)	func remove(completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)removeWithCompletionHandler:	03fceb149cfd4199f4136ae7408735a7613df9dfe40269dd7f2fb136a2588555	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	remove()	GKTurnBasedMatch.remove()	func remove() async throws
c:objc(cs)GKTurnBasedMatch(im)saveCurrentTurnWithMatchData:completionHandler:	60578ff15d87e6a3536ce0c6de8605720cb1619d2ef11cf5b312655084568f19	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	saveCurrentTurn(withMatch:)	GKTurnBasedMatch.saveCurrentTurn(withMatch:)	func saveCurrentTurn(withMatch matchData: Data) async throws
c:objc(cs)GKTurnBasedMatch(im)saveCurrentTurnWithMatchData:completionHandler:	77b998a228458a6e8a26729d2ede0d74ff0d06d58e3303de78df443fef5be684	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	saveCurrentTurn(withMatch:completionHandler:)	GKTurnBasedMatch.saveCurrentTurn(withMatch:completionHandler:)	func saveCurrentTurn(withMatch matchData: Data, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)saveMergedMatchData:withResolvedExchanges:completionHandler:	7b0e2ab8b6738e26978027a9eda8a34f386541b4ff5e9af916cf31f4232c63d0	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	saveMergedMatch(_:withResolvedExchanges:)	GKTurnBasedMatch.saveMergedMatch(_:withResolvedExchanges:)	func saveMergedMatch(_ matchData: Data, withResolvedExchanges exchanges: [GKTurnBasedExchange]) async throws
c:objc(cs)GKTurnBasedMatch(im)saveMergedMatchData:withResolvedExchanges:completionHandler:	556fe8c533e157c07234ed3961efebfb887b28012442258fae833a9112602005	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	saveMergedMatch(_:withResolvedExchanges:completionHandler:)	GKTurnBasedMatch.saveMergedMatch(_:withResolvedExchanges:completionHandler:)	func saveMergedMatch(_ matchData: Data, withResolvedExchanges exchanges: [GKTurnBasedExchange], completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)sendExchangeToParticipants:data:localizableMessageKey:arguments:timeout:completionHandler:	07dcad1f410e7eaa4532bb0d6d5bcd8dcb92aae122a6993ce87f9c47b4e20734	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	sendExchange(to:data:localizableMessageKey:arguments:timeout:)	GKTurnBasedMatch.sendExchange(to:data:localizableMessageKey:arguments:timeout:)	func sendExchange(to participants: [GKTurnBasedParticipant], data: Data, localizableMessageKey key: String, arguments: [String], timeout: TimeInterval) async throws -> GKTurnBasedExchange
c:objc(cs)GKTurnBasedMatch(im)sendExchangeToParticipants:data:localizableMessageKey:arguments:timeout:completionHandler:	7cb676b7256af49b8fdce3fa1870e501e51a52087b2f7e10d9719b17429a9d51	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	sendExchange(to:data:localizableMessageKey:arguments:timeout:completionHandler:)	GKTurnBasedMatch.sendExchange(to:data:localizableMessageKey:arguments:timeout:completionHandler:)	func sendExchange(to participants: [GKTurnBasedParticipant], data: Data, localizableMessageKey key: String, arguments: [String], timeout: TimeInterval, completionHandler: ((GKTurnBasedExchange?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKTurnBasedMatch(im)sendReminderToParticipants:localizableMessageKey:arguments:completionHandler:	21e03b605cea1942ce4c380209405ad59954e015dc110c2149335218e0c9753a	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	sendReminder(to:localizableMessageKey:arguments:)	GKTurnBasedMatch.sendReminder(to:localizableMessageKey:arguments:)	func sendReminder(to participants: [GKTurnBasedParticipant], localizableMessageKey key: String, arguments: [String]) async throws
c:objc(cs)GKTurnBasedMatch(im)sendReminderToParticipants:localizableMessageKey:arguments:completionHandler:	18155200ca4ad87b0e3f3a225a229c58a44af9f105ef9e280c148f6835fe1f08	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	sendReminder(to:localizableMessageKey:arguments:completionHandler:)	GKTurnBasedMatch.sendReminder(to:localizableMessageKey:arguments:completionHandler:)	func sendReminder(to participants: [GKTurnBasedParticipant], localizableMessageKey key: String, arguments: [String], completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(pl)GKGameActivityListener(im)player:wantsToPlayGameActivity:completionHandler:	7d29003ae24b94738605ec67783350057f6d050b4b13e26f07ee37a60ed84f60	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	player(_:wantsToPlay:)	GKGameActivityListener.player(_:wantsToPlay:)	optional func player(_ player: GKPlayer, wantsToPlay activity: GKGameActivity) async -> Bool
c:objc(pl)GKGameActivityListener(im)player:wantsToPlayGameActivity:completionHandler:	c8688e394e944528b41451458cc0f3a7dd923cf371527f39d08d259efa447048	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	player(_:wantsToPlay:completionHandler:)	GKGameActivityListener.player(_:wantsToPlay:completionHandler:)	optional func player(_ player: GKPlayer, wantsToPlay activity: GKGameActivity, completionHandler: @escaping (Bool) -> Void)
c:objc(pl)GKMatchmakerViewControllerDelegate(im)matchmakerViewController:getMatchPropertiesForRecipient:withCompletionHandler:	80465dc15cb38602dfee226a6d280a86f87bfc3cffcbde201237888535e1d3b3	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	matchmakerViewController(_:getMatchPropertiesForRecipient:)	GKMatchmakerViewControllerDelegate.matchmakerViewController(_:getMatchPropertiesForRecipient:)	optional func matchmakerViewController(_ viewController: GKMatchmakerViewController, getMatchPropertiesForRecipient recipient: GKPlayer) async -> [String : Any]
c:objc(pl)GKMatchmakerViewControllerDelegate(im)matchmakerViewController:getMatchPropertiesForRecipient:withCompletionHandler:	eeb7418fb298f2512afbc24073cadc94f91753946e30b1ad5a43d3f2118e76ce	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	matchmakerViewController(_:getMatchPropertiesForRecipient:withCompletionHandler:)	GKMatchmakerViewControllerDelegate.matchmakerViewController(_:getMatchPropertiesForRecipient:withCompletionHandler:)	optional func matchmakerViewController(_ viewController: GKMatchmakerViewController, getMatchPropertiesForRecipient recipient: GKPlayer, withCompletionHandler completionHandler: @escaping ([String : Any]) -> Void)
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@GKErrorCode	f511a7bfbbef59ab07f734e08b17d794c190fd8d9eea964da339f46f6036fe08	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.func.op	!=(_:_:)	GKError.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@GKErrorCode	91a41cb5865f5efa947376c2ae5dcac36c998263c55f1ad99a3aece502908f6f	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.func.op	!=(_:_:)	GKError.Code.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@GKGameSessionErrorCode	0b5d7293d5c49e0ad9e2963c7877ba4f16e465f606353f3416d28acb9340a786	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.func.op	!=(_:_:)	GKGameSessionError.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@GKGameSessionErrorCode	0ebd4b150ee4b83fdfa342cd52a6b930ddcc6254ab91fc38c4549da890cc90fa	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.func.op	!=(_:_:)	GKGameSessionError.Code.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
