precise	kind	title	path	declaration
c:@VNAnimalBodyPoseObservationJointNameRightBackKnee	swift.type.property	rightBackKnee	VNAnimalBodyPoseObservation.JointName.rightBackKnee	static let rightBackKnee: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameRightBackPaw	swift.type.property	rightBackPaw	VNAnimalBodyPoseObservation.JointName.rightBackPaw	static let rightBackPaw: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameRightEarBottom	swift.type.property	rightEarBottom	VNAnimalBodyPoseObservation.JointName.rightEarBottom	static let rightEarBottom: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameRightEarMiddle	swift.type.property	rightEarMiddle	VNAnimalBodyPoseObservation.JointName.rightEarMiddle	static let rightEarMiddle: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameRightEarTop	swift.type.property	rightEarTop	VNAnimalBodyPoseObservation.JointName.rightEarTop	static let rightEarTop: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameRightEye	swift.type.property	rightEye	VNAnimalBodyPoseObservation.JointName.rightEye	static let rightEye: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameRightFrontElbow	swift.type.property	rightFrontElbow	VNAnimalBodyPoseObservation.JointName.rightFrontElbow	static let rightFrontElbow: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameRightFrontKnee	swift.type.property	rightFrontKnee	VNAnimalBodyPoseObservation.JointName.rightFrontKnee	static let rightFrontKnee: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameRightFrontPaw	swift.type.property	rightFrontPaw	VNAnimalBodyPoseObservation.JointName.rightFrontPaw	static let rightFrontPaw: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameTailBottom	swift.type.property	tailBottom	VNAnimalBodyPoseObservation.JointName.tailBottom	static let tailBottom: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameTailMiddle	swift.type.property	tailMiddle	VNAnimalBodyPoseObservation.JointName.tailMiddle	static let tailMiddle: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameTailTop	swift.type.property	tailTop	VNAnimalBodyPoseObservation.JointName.tailTop	static let tailTop: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointsGroupNameAll	swift.type.property	all	VNAnimalBodyPoseObservation.JointsGroupName.all	static let all: VNAnimalBodyPoseObservation.JointsGroupName
c:@VNAnimalBodyPoseObservationJointsGroupNameForelegs	swift.type.property	forelegs	VNAnimalBodyPoseObservation.JointsGroupName.forelegs	static let forelegs: VNAnimalBodyPoseObservation.JointsGroupName
c:@VNAnimalBodyPoseObservationJointsGroupNameHead	swift.type.property	head	VNAnimalBodyPoseObservation.JointsGroupName.head	static let head: VNAnimalBodyPoseObservation.JointsGroupName
c:@VNAnimalBodyPoseObservationJointsGroupNameHindlegs	swift.type.property	hindlegs	VNAnimalBodyPoseObservation.JointsGroupName.hindlegs	static let hindlegs: VNAnimalBodyPoseObservation.JointsGroupName
c:@VNAnimalBodyPoseObservationJointsGroupNameTail	swift.type.property	tail	VNAnimalBodyPoseObservation.JointsGroupName.tail	static let tail: VNAnimalBodyPoseObservation.JointsGroupName
c:@VNAnimalBodyPoseObservationJointsGroupNameTrunk	swift.type.property	trunk	VNAnimalBodyPoseObservation.JointsGroupName.trunk	static let trunk: VNAnimalBodyPoseObservation.JointsGroupName
c:@VNAnimalIdentifierCat	swift.type.property	cat	VNAnimalIdentifier.cat	static let cat: VNAnimalIdentifier
c:@VNAnimalIdentifierDog	swift.type.property	dog	VNAnimalIdentifier.dog	static let dog: VNAnimalIdentifier
c:@VNBarcodeSymbologyAztec	swift.type.property	aztec	VNBarcodeSymbology.aztec	static let aztec: VNBarcodeSymbology
c:@VNBarcodeSymbologyCodabar	swift.type.property	codabar	VNBarcodeSymbology.codabar	static let codabar: VNBarcodeSymbology
c:@VNBarcodeSymbologyCode128	swift.type.property	code128	VNBarcodeSymbology.code128	static let code128: VNBarcodeSymbology
c:@VNBarcodeSymbologyCode39	swift.type.property	code39	VNBarcodeSymbology.code39	static let code39: VNBarcodeSymbology
c:@VNBarcodeSymbologyCode39Checksum	swift.type.property	code39Checksum	VNBarcodeSymbology.code39Checksum	static let code39Checksum: VNBarcodeSymbology
