precise	kind	title	path	declaration
c:objc(cs)QLThumbnailGenerationRequest	swift.class	QLThumbnailGenerator.Request	QLThumbnailGenerator.Request	class Request
c:objc(cs)QLThumbnailGenerationRequest(im)initWithFileAtURL:size:scale:representationTypes:	swift.init	init(fileAt:size:scale:representationTypes:)	QLThumbnailGenerator.Request.init(fileAt:size:scale:representationTypes:)	init(fileAt url: URL, size: CGSize, scale: CGFloat, representationTypes: QLThumbnailGenerator.Request.RepresentationTypes)
c:objc(cs)QLThumbnailGenerationRequest(im)initWithFileAtURL:size:scale:representationTypes:::SYNTHESIZED::c:objc(cs)QLThumbnailGenerationRequest	swift.init	init(fileAtURL:size:scale:representationTypes:)	QLThumbnailGenerator.Request.init(fileAtURL:size:scale:representationTypes:)	init(fileAtURL url: URL, size: CGSize, scale: CGFloat, representationTypes: QLThumbnailGenerator.Request.RepresentationTypes)
c:objc(cs)QLThumbnailGenerationRequest(py)contentType	swift.property	contentType	QLThumbnailGenerator.Request.contentType	var contentType: UTType! { get set }
c:objc(cs)QLThumbnailGenerationRequest(py)iconMode	swift.property	iconMode	QLThumbnailGenerator.Request.iconMode	var iconMode: Bool { get set }
c:objc(cs)QLThumbnailGenerationRequest(py)minimumDimension	swift.property	minimumDimension	QLThumbnailGenerator.Request.minimumDimension	var minimumDimension: CGFloat { get set }
c:objc(cs)QLThumbnailGenerationRequest(py)representationTypes	swift.property	representationTypes	QLThumbnailGenerator.Request.representationTypes	var representationTypes: QLThumbnailGenerator.Request.RepresentationTypes { get }
c:objc(cs)QLThumbnailGenerationRequest(py)scale	swift.property	scale	QLThumbnailGenerator.Request.scale	var scale: CGFloat { get }
c:objc(cs)QLThumbnailGenerationRequest(py)size	swift.property	size	QLThumbnailGenerator.Request.size	var size: CGSize { get }
c:objc(cs)QLThumbnailGenerator	swift.class	QLThumbnailGenerator	QLThumbnailGenerator	class QLThumbnailGenerator
c:objc(cs)QLThumbnailGenerator(cpy)sharedGenerator	swift.type.property	shared	QLThumbnailGenerator.shared	class var shared: QLThumbnailGenerator { get }
c:objc(cs)QLThumbnailGenerator(im)cancelRequest:	swift.method	cancel(_:)	QLThumbnailGenerator.cancel(_:)	func cancel(_ request: QLThumbnailGenerator.Request)
c:objc(cs)QLThumbnailGenerator(im)generateBestRepresentationForRequest:completionHandler:	swift.method	generateBestRepresentation(for:)	QLThumbnailGenerator.generateBestRepresentation(for:)	func generateBestRepresentation(for request: QLThumbnailGenerator.Request) async throws -> QLThumbnailRepresentation
c:objc(cs)QLThumbnailGenerator(im)generateRepresentationsForRequest:updateHandler:	swift.method	generateRepresentations(for:update:)	QLThumbnailGenerator.generateRepresentations(for:update:)	func generateRepresentations(for request: QLThumbnailGenerator.Request, update updateHandler: ((QLThumbnailRepresentation?, QLThumbnailRepresentation.RepresentationType, (any Error)?) -> Void)? = nil)
c:objc(cs)QLThumbnailGenerator(im)saveBestRepresentationForRequest:toFileAtURL:asContentType:completionHandler:	swift.method	saveBestRepresentation(for:to:as:)	QLThumbnailGenerator.saveBestRepresentation(for:to:as:)	func saveBestRepresentation(for request: QLThumbnailGenerator.Request, to fileURL: URL, as contentType: UTType) async throws
c:objc(cs)QLThumbnailGenerator(im)saveBestRepresentationForRequest:toFileAtURL:withContentType:completionHandler:	swift.method	saveBestRepresentation(for:to:contentType:)	QLThumbnailGenerator.saveBestRepresentation(for:to:contentType:)	func saveBestRepresentation(for request: QLThumbnailGenerator.Request, to fileURL: URL, contentType: String) async throws
c:objc(cs)QLThumbnailProvider	swift.class	QLThumbnailProvider	QLThumbnailProvider	class QLThumbnailProvider
c:objc(cs)QLThumbnailProvider(im)provideThumbnailForFileRequest:completionHandler:	swift.method	provideThumbnail(for:_:)	QLThumbnailProvider.provideThumbnail(for:_:)	func provideThumbnail(for request: QLFileThumbnailRequest, _ handler: @escaping (QLThumbnailReply?, (any Error)?) -> Void)
c:objc(cs)QLThumbnailReply	swift.class	QLThumbnailReply	QLThumbnailReply	class QLThumbnailReply
c:objc(cs)QLThumbnailReply(cm)replyWithContextSize:currentContextDrawingBlock:	swift.init	init(contextSize:currentContextDrawing:)	QLThumbnailReply.init(contextSize:currentContextDrawing:)	convenience init(contextSize: CGSize, currentContextDrawing drawingBlock: @escaping () -> Bool)
c:objc(cs)QLThumbnailReply(cm)replyWithContextSize:currentContextDrawingBlock:::SYNTHESIZED::c:objc(cs)QLThumbnailReply	swift.init	init(contextSize:currentContextDrawingBlock:)	QLThumbnailReply.init(contextSize:currentContextDrawingBlock:)	convenience init(contextSize: CGSize, currentContextDrawingBlock drawingBlock: @escaping () -> Bool)
c:objc(cs)QLThumbnailReply(cm)replyWithContextSize:drawingBlock:	swift.init	init(contextSize:drawing:)	QLThumbnailReply.init(contextSize:drawing:)	convenience init(contextSize: CGSize, drawing drawingBlock: @escaping (CGContext) -> Bool)
c:objc(cs)QLThumbnailReply(cm)replyWithContextSize:drawingBlock:::SYNTHESIZED::c:objc(cs)QLThumbnailReply	swift.init	init(contextSize:drawingBlock:)	QLThumbnailReply.init(contextSize:drawingBlock:)	convenience init(contextSize: CGSize, drawingBlock: @escaping (CGContext) -> Bool)
c:objc(cs)QLThumbnailReply(cm)replyWithImageFileURL:	swift.init	init(imageFileURL:)	QLThumbnailReply.init(imageFileURL:)	convenience init(imageFileURL fileURL: URL)
c:objc(cs)QLThumbnailReply(py)extensionBadge	swift.property	extensionBadge	QLThumbnailReply.extensionBadge	var extensionBadge: String { get set }
c:objc(cs)QLThumbnailRepresentation	swift.class	QLThumbnailRepresentation	QLThumbnailRepresentation	class QLThumbnailRepresentation
c:objc(cs)QLThumbnailRepresentation(py)CGImage	swift.property	cgImage	QLThumbnailRepresentation.cgImage	var cgImage: CGImage { get }
c:objc(cs)QLThumbnailRepresentation(py)UIImage	swift.property	uiImage	QLThumbnailRepresentation.uiImage	var uiImage: UIImage { get }
c:objc(cs)QLThumbnailRepresentation(py)contentRect	swift.property	contentRect	QLThumbnailRepresentation.contentRect	var contentRect: CGRect { get }
c:objc(cs)QLThumbnailRepresentation(py)type	swift.property	type	QLThumbnailRepresentation.type	var type: QLThumbnailRepresentation.RepresentationType { get }
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)QLThumbnailGenerationRequest	swift.init	init(coder:)	QLThumbnailGenerator.Request.init(coder:)	init?(coder: NSCoder)
s:10Foundation13CustomNSErrorPAAE11errorDomainSSvpZ::SYNTHESIZED::c:@E@QLThumbnailError	swift.type.property	errorDomain	QLThumbnailError.errorDomain	static var errorDomain: String { get }
s:10Foundation13CustomNSErrorPAAE13errorUserInfoSDySSypGvp::SYNTHESIZED::c:@E@QLThumbnailError	swift.property	errorUserInfo	QLThumbnailError.errorUserInfo	var errorUserInfo: [String : Any] { get }
s:10Foundation13CustomNSErrorPAAE9errorCodeSivp::SYNTHESIZED::c:@E@QLThumbnailError	swift.property	errorCode	QLThumbnailError.errorCode	var errorCode: Int { get }
s:10Foundation18_ErrorCodeProtocolPAAE2teoiySbx_s0B0_ptFZ::SYNTHESIZED::c:@E@QLThumbnailError	swift.func.op	~=(_:_:)	QLThumbnailError.Code.~=(_:_:)	static func ~= (match: Self, error: any Error) -> Bool
s:10Foundation21_BridgedStoredNSErrorPAAE13errorUserInfoSDySSypGvp::SYNTHESIZED::c:@E@QLThumbnailError	swift.property	errorUserInfo	QLThumbnailError.errorUserInfo	var errorUserInfo: [String : Any] { get }
s:10Foundation21_BridgedStoredNSErrorPAAE2eeoiySbx_xtFZ::SYNTHESIZED::c:@E@QLThumbnailError	swift.func.op	==(_:_:)	QLThumbnailError.==(_:_:)	static func == (lhs: Self, rhs: Self) -> Bool
s:10Foundation21_BridgedStoredNSErrorPAAE4code4CodeQzvp::SYNTHESIZED::c:@E@QLThumbnailError	swift.property	code	QLThumbnailError.code	var code: Self.Code { get }
s:10Foundation21_BridgedStoredNSErrorPAAE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@QLThumbnailError	swift.method	hash(into:)	QLThumbnailError.hash(into:)	func hash(into hasher: inout Hasher)
s:10Foundation21_BridgedStoredNSErrorPAAE8userInfoSDySSypGvp::SYNTHESIZED::c:@E@QLThumbnailError	swift.property	userInfo	QLThumbnailError.userInfo	var userInfo: [String : Any] { get }
s:10Foundation21_BridgedStoredNSErrorPAAE9errorCodeSivp::SYNTHESIZED::c:@E@QLThumbnailError	swift.property	errorCode	QLThumbnailError.errorCode	var errorCode: Int { get }
s:10Foundation21_BridgedStoredNSErrorPAAE9hashValueSivp::SYNTHESIZED::c:@E@QLThumbnailError	swift.property	hashValue	QLThumbnailError.hashValue	var hashValue: Int { get }
s:10Foundation21_BridgedStoredNSErrorPAAE_8userInfox4CodeQz_SDySSypGtcfc::SYNTHESIZED::c:@E@QLThumbnailError	swift.init	init(_:userInfo:)	QLThumbnailError.init(_:userInfo:)	init(_ code: Self.Code, userInfo: [String : Any] = [:])
