precise	kind	title	path	declaration
c:objc(cs)SHMediaItem(py)title	swift.property	title	SHMediaItem.title	var title: String? { get }
c:objc(cs)SHMediaItem(py)videoURL	swift.property	videoURL	SHMediaItem.videoURL	var videoURL: URL? { get }
c:objc(cs)SHMediaItem(py)webURL	swift.property	webURL	SHMediaItem.webURL	var webURL: URL? { get }
c:objc(cs)SHMediaLibrary	swift.class	SHMediaLibrary	SHMediaLibrary	class SHMediaLibrary
c:objc(cs)SHMediaLibrary(cpy)defaultLibrary	swift.type.property	default	SHMediaLibrary.default	class var `default`: SHMediaLibrary { get }
c:objc(cs)SHMediaLibrary(im)addMediaItems:completionHandler:	swift.method	add(_:)	SHMediaLibrary.add(_:)	func add(_ mediaItems: [SHMediaItem]) async throws
c:objc(cs)SHSession	swift.class	SHSession	SHSession	class SHSession
c:objc(cs)SHSession(im)init	swift.init	init()	SHSession.init()	init()
c:objc(cs)SHSession(im)initWithCatalog:	swift.init	init(catalog:)	SHSession.init(catalog:)	init(catalog: SHCatalog)
c:objc(cs)SHSession(im)matchSignature:	swift.method	match(_:)	SHSession.match(_:)	func match(_ signature: SHSignature)
c:objc(cs)SHSession(im)matchStreamingBuffer:atTime:	swift.method	matchStreamingBuffer(_:at:)	SHSession.matchStreamingBuffer(_:at:)	func matchStreamingBuffer(_ buffer: AVAudioPCMBuffer, at time: AVAudioTime?)
c:objc(cs)SHSession(py)catalog	swift.property	catalog	SHSession.catalog	var catalog: SHCatalog { get }
c:objc(cs)SHSession(py)delegate	swift.property	delegate	SHSession.delegate	weak var delegate: (any SHSessionDelegate)? { get set }
c:objc(cs)SHSignature	swift.class	SHSignature	SHSignature	class SHSignature
c:objc(cs)SHSignature(im)initWithDataRepresentation:error:	swift.init	init(dataRepresentation:)	SHSignature.init(dataRepresentation:)	init(dataRepresentation: Data) throws
c:objc(cs)SHSignature(py)dataRepresentation	swift.property	dataRepresentation	SHSignature.dataRepresentation	var dataRepresentation: Data { get }
c:objc(cs)SHSignature(py)duration	swift.property	duration	SHSignature.duration	var duration: TimeInterval { get }
c:objc(cs)SHSignatureGenerator	swift.class	SHSignatureGenerator	SHSignatureGenerator	class SHSignatureGenerator
c:objc(cs)SHSignatureGenerator(cm)generateSignatureFromAsset:completionHandler:	swift.type.method	generateSignature(from:completionHandler:)	SHSignatureGenerator.generateSignature(from:completionHandler:)	class func generateSignature(from asset: AVAsset, completionHandler: @escaping (SHSignature?, (any Error)?) -> Void)
c:objc(cs)SHSignatureGenerator(im)appendBuffer:atTime:error:	swift.method	append(_:at:)	SHSignatureGenerator.append(_:at:)	func append(_ buffer: AVAudioPCMBuffer, at time: AVAudioTime?) throws
c:objc(cs)SHSignatureGenerator(im)signature	swift.method	signature()	SHSignatureGenerator.signature()	func signature() -> SHSignature
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)SHMatch	swift.init	init(coder:)	SHMatch.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)SHMediaItem	swift.init	init(coder:)	SHMediaItem.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)SHSignature	swift.init	init(coder:)	SHSignature.init(coder:)	init?(coder: NSCoder)
c:objc(pl)SHSessionDelegate	swift.protocol	SHSessionDelegate	SHSessionDelegate	protocol SHSessionDelegate : NSObjectProtocol
c:objc(pl)SHSessionDelegate(im)session:didFindMatch:	swift.method	session(_:didFind:)	SHSessionDelegate.session(_:didFind:)	optional func session(_ session: SHSession, didFind match: SHMatch)
