precise	kind	title	path	declaration
s:14DeviceActivity0aB5EventV10webDomainsShy15ManagedSettings5TokenVyAE9WebDomainVGGvp	swift.property	webDomains	DeviceActivityEvent.webDomains	var webDomains: Set<WebDomainToken> { get }
s:14DeviceActivity0aB5EventV12applications10categories10webDomains9threshold012includesPastB0ACShy15ManagedSettings5TokenVyAI11ApplicationVGG_ShyAKyAI0B8CategoryVGGShyAKyAI9WebDomainVGG10Foundation14DateComponentsVSbtcfc	swift.init	init(applications:categories:webDomains:threshold:includesPastActivity:)	DeviceActivityEvent.init(applications:categories:webDomains:threshold:includesPastActivity:)	init(applications: Set<ApplicationToken> = [], categories: Set<ActivityCategoryToken> = [], webDomains: Set<WebDomainToken> = [], threshold: DateComponents, includesPastActivity: Bool)
s:14DeviceActivity0aB5EventV12applications10categories10webDomains9thresholdACShy15ManagedSettings5TokenVyAH11ApplicationVGG_ShyAJyAH0B8CategoryVGGShyAJyAH9WebDomainVGG10Foundation14DateComponentsVtcfc	swift.init	init(applications:categories:webDomains:threshold:)	DeviceActivityEvent.init(applications:categories:webDomains:threshold:)	init(applications: Set<ApplicationToken> = [], categories: Set<ActivityCategoryToken> = [], webDomains: Set<WebDomainToken> = [], threshold: DateComponents)
s:14DeviceActivity0aB5EventV12applicationsShy15ManagedSettings5TokenVyAE11ApplicationVGGvp	swift.property	applications	DeviceActivityEvent.applications	var applications: Set<ApplicationToken> { get }
s:14DeviceActivity0aB5EventV2eeoiySbAC_ACtFZ	swift.func.op	==(_:_:)	DeviceActivityEvent.==(_:_:)	static func == (a: DeviceActivityEvent, b: DeviceActivityEvent) -> Bool
s:14DeviceActivity0aB5EventV4NameV	swift.struct	DeviceActivityEvent.Name	DeviceActivityEvent.Name	struct Name
s:14DeviceActivity0aB5EventV4NameV8RawValuea	swift.typealias	DeviceActivityEvent.Name.RawValue	DeviceActivityEvent.Name.RawValue	typealias RawValue = String
s:14DeviceActivity0aB5EventV4NameV8rawValueAESS_tcfc	swift.init	init(rawValue:)	DeviceActivityEvent.Name.init(rawValue:)	init(rawValue: String)
s:14DeviceActivity0aB5EventV4NameV8rawValueSSvp	swift.property	rawValue	DeviceActivityEvent.Name.rawValue	var rawValue: String
s:14DeviceActivity0aB5EventV4NameVyAESScfc	swift.init	init(_:)	DeviceActivityEvent.Name.init(_:)	init(_ rawValue: String)
s:14DeviceActivity0aB5EventV9threshold10Foundation14DateComponentsVvp	swift.property	threshold	DeviceActivityEvent.threshold	var threshold: DateComponents { get }
s:14DeviceActivity0aB6CenterV	swift.struct	DeviceActivityCenter	DeviceActivityCenter	struct DeviceActivityCenter
s:14DeviceActivity0aB6CenterV10activitiesSayAA0aB4NameVGvp	swift.property	activities	DeviceActivityCenter.activities	var activities: [DeviceActivityName] { get }
s:14DeviceActivity0aB6CenterV14stopMonitoringyySayAA0aB4NameVGF	swift.method	stopMonitoring(_:)	DeviceActivityCenter.stopMonitoring(_:)	func stopMonitoring(_ activities: [DeviceActivityName] = [])
s:14DeviceActivity0aB6CenterV15MonitoringErrorO	swift.enum	DeviceActivityCenter.MonitoringError	DeviceActivityCenter.MonitoringError	enum MonitoringError
s:14DeviceActivity0aB6CenterV15MonitoringErrorO12unauthorizedyA2EmF	swift.enum.case	DeviceActivityCenter.MonitoringError.unauthorized	DeviceActivityCenter.MonitoringError.unauthorized	case unauthorized
s:14DeviceActivity0aB6CenterV15MonitoringErrorO15intervalTooLongyA2EmF	swift.enum.case	DeviceActivityCenter.MonitoringError.intervalTooLong	DeviceActivityCenter.MonitoringError.intervalTooLong	case intervalTooLong
s:14DeviceActivity0aB6CenterV15MonitoringErrorO16errorDescriptionSSSgvp	swift.property	errorDescription	DeviceActivityCenter.MonitoringError.errorDescription	var errorDescription: String? { get }
s:14DeviceActivity0aB6CenterV15MonitoringErrorO16intervalTooShortyA2EmF	swift.enum.case	DeviceActivityCenter.MonitoringError.intervalTooShort	DeviceActivityCenter.MonitoringError.intervalTooShort	case intervalTooShort
s:14DeviceActivity0aB6CenterV15MonitoringErrorO18recoverySuggestionSSSgvp	swift.property	recoverySuggestion	DeviceActivityCenter.MonitoringError.recoverySuggestion	var recoverySuggestion: String? { get }
s:14DeviceActivity0aB6CenterV15MonitoringErrorO19excessiveActivitiesyA2EmF	swift.enum.case	DeviceActivityCenter.MonitoringError.excessiveActivities	DeviceActivityCenter.MonitoringError.excessiveActivities	case excessiveActivities
s:14DeviceActivity0aB6CenterV15MonitoringErrorO21invalidDateComponentsyA2EmF	swift.enum.case	DeviceActivityCenter.MonitoringError.invalidDateComponents	DeviceActivityCenter.MonitoringError.invalidDateComponents	case invalidDateComponents
s:14DeviceActivity0aB6CenterV15MonitoringErrorO2eeoiySbAE_AEtFZ	swift.func.op	==(_:_:)	DeviceActivityCenter.MonitoringError.==(_:_:)	static func == (a: DeviceActivityCenter.MonitoringError, b: DeviceActivityCenter.MonitoringError) -> Bool
s:14DeviceActivity0aB6CenterV15MonitoringErrorO4hash4intoys6HasherVz_tF	swift.method	hash(into:)	DeviceActivityCenter.MonitoringError.hash(into:)	func hash(into hasher: inout Hasher)
s:14DeviceActivity0aB6CenterV15MonitoringErrorO9hashValueSivp	swift.property	hashValue	DeviceActivityCenter.MonitoringError.hashValue	var hashValue: Int { get }
s:14DeviceActivity0aB6CenterV15startMonitoring_6during6eventsyAA0aB4NameV_AA0aB8ScheduleVSDyAA0aB5EventV0H0VALGtKF	swift.method	startMonitoring(_:during:events:)	DeviceActivityCenter.startMonitoring(_:during:events:)	func startMonitoring(_ activity: DeviceActivityName, during schedule: DeviceActivitySchedule, events: [DeviceActivityEvent.Name : DeviceActivityEvent] = [:]) throws
s:14DeviceActivity0aB6CenterV6events3forSDyAA0aB5EventV4NameVAGGAA0abG0V_tF	swift.method	events(for:)	DeviceActivityCenter.events(for:)	func events(for activity: DeviceActivityName) -> [DeviceActivityEvent.Name : DeviceActivityEvent]
s:14DeviceActivity0aB6CenterV8schedule3forAA0aB8ScheduleVSgAA0aB4NameV_tF	swift.method	schedule(for:)	DeviceActivityCenter.schedule(for:)	func schedule(for activity: DeviceActivityName) -> DeviceActivitySchedule?
s:14DeviceActivity0aB6CenterVACycfc	swift.init	init()	DeviceActivityCenter.init()	init()
s:14DeviceActivity0aB6FilterV	swift.struct	DeviceActivityFilter	DeviceActivityFilter	struct DeviceActivityFilter
s:14DeviceActivity0aB6FilterV10categoriesShy15ManagedSettings5TokenVyAE0B8CategoryVGGvp	swift.property	categories	DeviceActivityFilter.categories	var categories: Set<ActivityCategoryToken>
s:14DeviceActivity0aB6FilterV10webDomainsShy15ManagedSettings5TokenVyAE9WebDomainVGGvp	swift.property	webDomains	DeviceActivityFilter.webDomains	var webDomains: Set<WebDomainToken>
s:14DeviceActivity0aB6FilterV12applicationsShy15ManagedSettings5TokenVyAE11ApplicationVGGvp	swift.property	applications	DeviceActivityFilter.applications	var applications: Set<ApplicationToken>
s:14DeviceActivity0aB6FilterV15SegmentIntervalO	swift.enum	DeviceActivityFilter.SegmentInterval	DeviceActivityFilter.SegmentInterval	enum SegmentInterval
s:14DeviceActivity0aB6FilterV15SegmentIntervalO2eeoiySbAE_AEtFZ	swift.func.op	==(_:_:)	DeviceActivityFilter.SegmentInterval.==(_:_:)	static func == (a: DeviceActivityFilter.SegmentInterval, b: DeviceActivityFilter.SegmentInterval) -> Bool
s:14DeviceActivity0aB6FilterV15SegmentIntervalO4hash4intoys6HasherVz_tF	swift.method	hash(into:)	DeviceActivityFilter.SegmentInterval.hash(into:)	func hash(into hasher: inout Hasher)
s:14DeviceActivity0aB6FilterV15SegmentIntervalO5dailyyAE10Foundation04DateE0V_tcAEmF	swift.enum.case	DeviceActivityFilter.SegmentInterval.daily(during:)	DeviceActivityFilter.SegmentInterval.daily(during:)	case daily(during: DateInterval)
s:14DeviceActivity0aB6FilterV15SegmentIntervalO6hourlyyAE10Foundation04DateE0V_tcAEmF	swift.enum.case	DeviceActivityFilter.SegmentInterval.hourly(during:)	DeviceActivityFilter.SegmentInterval.hourly(during:)	case hourly(during: DateInterval = DateInterval(\n                start: Calendar.current.startOfDay(for: .now),\n                end: .now\n            ))
s:14DeviceActivity0aB6FilterV15SegmentIntervalO6weeklyyAE10Foundation04DateE0V_tcAEmF	swift.enum.case	DeviceActivityFilter.SegmentInterval.weekly(during:)	DeviceActivityFilter.SegmentInterval.weekly(during:)	case weekly(during: DateInterval)
s:14DeviceActivity0aB6FilterV15SegmentIntervalO9hashValueSivp	swift.property	hashValue	DeviceActivityFilter.SegmentInterval.hashValue	var hashValue: Int { get }
s:14DeviceActivity0aB6FilterV15segmentIntervalAC07SegmentE0Ovp	swift.property	segmentInterval	DeviceActivityFilter.segmentInterval	var segmentInterval: DeviceActivityFilter.SegmentInterval
s:14DeviceActivity0aB6FilterV2eeoiySbAC_ACtFZ	swift.func.op	==(_:_:)	DeviceActivityFilter.==(_:_:)	static func == (a: DeviceActivityFilter, b: DeviceActivityFilter) -> Bool
s:14DeviceActivity0aB6FilterV5UsersV	swift.struct	DeviceActivityFilter.Users	DeviceActivityFilter.Users	struct Users
s:14DeviceActivity0aB6FilterV5UsersV2eeoiySbAE_AEtFZ	swift.func.op	==(_:_:)	DeviceActivityFilter.Users.==(_:_:)	static func == (a: DeviceActivityFilter.Users, b: DeviceActivityFilter.Users) -> Bool
s:14DeviceActivity0aB6FilterV5UsersV3allAEvpZ	swift.type.property	all	DeviceActivityFilter.Users.all	static let all: DeviceActivityFilter.Users
s:14DeviceActivity0aB6FilterV5UsersV4hash4intoys6HasherVz_tF	swift.method	hash(into:)	DeviceActivityFilter.Users.hash(into:)	func hash(into hasher: inout Hasher)
s:14DeviceActivity0aB6FilterV5UsersV8childrenAEvpZ	swift.type.property	children	DeviceActivityFilter.Users.children	static let children: DeviceActivityFilter.Users
